# TILEID RA DEC NSKY NBADSKY NSTD NSCIENCE NPOTENTIAL SKY0 SKY1 SKY2 SKY3  SKY4 SKY5  SKY6 SKY7 SKY8 SKY9 STD0 STD1 STD2 STD3  STD4 STD5  STD6 STD7 STD8 STD9
18085	235.25	26.89	400	2	100	4498	51431	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
1899	35.27	5.92	400	6	100	4494	49478	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
24924	42.28	4.58	400	94	100	4406	46391	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
18321	345.77	30.33	81	4094	36	409	19908	41	40	0	0	0	0	0	0	0	0	10	10	1	6	2	2	0	2	1	2	
15358	129.88	-1.57	400	1	100	4499	51066	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
11163	159.28	20.20	400	0	100	4499	52770	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
6315	25.67	-12.67	400	0	100	4500	52327	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
3771	131.08	12.13	400	0	100	4500	52363	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
28502	174.45	25.64	400	0	100	4500	47677	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
9695	214.69	30.59	400	0	100	4500	50981	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
9696	213.86	33.23	377	273	84	3002	35982	40	40	40	40	34	26	37	40	40	40	10	10	10	10	3	3	8	10	10	10	
552	25.46	-10.19	400	0	100	4500	51891	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
26038	184.32	35.27	70	141	7	4	1040	40	0	0	0	0	0	0	0	0	30	1	0	0	0	0	0	0	0	0	6	
1919	35.24	15.62	422	1250	81	3244	34165	48	56	48	54	46	43	40	40	40	7	10	10	10	10	10	10	6	10	2	3	
11507	235.71	-0.01	400	0	100	4500	53306	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
8877	148.74	-6.89	400	0	100	4499	52261	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
13407	32.03	14.45	463	83	100	4353	45639	48	40	46	40	45	48	56	48	44	48	10	10	10	10	10	10	10	10	10	10	
4292	43.05	-1.54	400	0	100	4500	50946	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
15794	49.27	-7.61	402	1198	99	3296	40604	40	40	40	40	40	41	40	41	40	40	10	10	10	10	10	10	10	10	9	10	
12653	158.89	32.14	400	538	98	3962	49998	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	8	10	10	10	10	
3945	229.07	28.29	400	0	100	4500	52515	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
18033	246.21	23.74	400	623	100	3875	45864	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
15369	127.53	-0.03	400	19	100	4481	50624	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
22687	161.45	20.16	400	0	100	4499	53294	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
15410	235.33	18.05	400	6	100	4494	49788	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
17838	28.70	-10.13	400	0	100	4499	53544	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
5481	349.23	0.00	400	0	100	4500	50780	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
23669	8.59	-13.15	341	1214	77	2993	36804	6	40	40	40	40	40	40	40	40	15	0	5	10	10	10	10	10	10	10	2	
3003	176.70	25.83	400	0	100	4500	53070	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
11140	141.52	31.65	400	0	100	4500	52551	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
18911	19.71	25.55	408	2768	79	1730	30417	40	40	40	23	42	59	44	40	40	40	9	10	4	5	10	10	10	6	7	8	
18049	254.06	30.67	403	54	100	4442	50286	40	40	40	40	40	40	40	40	40	43	10	10	10	10	10	10	10	10	10	10	
1622	5.43	5.34	400	8	100	4489	49217	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
28506	173.16	10.55	400	0	100	4500	48781	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
21116	131.10	4.55	400	0	100	4500	50913	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
3940	219.16	21.73	400	4	100	4496	50087	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
33	325.45	8.64	400	0	100	4500	53388	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
12292	239.88	23.93	400	0	100	4500	50374	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
19385	183.24	-5.41	400	0	100	4500	53768	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
8160	354.22	-7.98	400	85	100	4415	48281	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
16819	142.06	6.01	400	0	100	4500	52344	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
26921	215.32	2.13	400	0	100	4499	48866	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
7838	171.64	-2.71	400	0	100	4500	54819	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
22823	358.64	8.07	400	1	100	4499	49198	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
14257	211.55	-0.04	400	1	100	4499	53824	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
6078	35.52	-18.21	400	7	100	4493	48645	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
18549	251.85	14.47	401	15	100	4481	49152	40	40	41	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
7407	18.72	15.65	402	664	85	3354	37648	40	3	40	48	42	41	40	41	53	54	10	0	5	10	10	10	10	10	10	10	
7854	162.17	-5.41	400	0	100	4500	52277	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
19103	120.44	26.74	400	3	100	4496	49244	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
12323	234.18	26.89	400	2	100	4498	52477	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
3863	201.99	27.46	400	0	100	4500	51070	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
13130	21.91	25.30	399	1558	81	2959	37176	40	40	40	40	18	40	49	41	47	44	10	10	10	8	0	3	10	10	10	10	
24197	157.58	31.69	400	2	100	4498	47952	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
11185	164.63	25.47	400	0	100	4500	51890	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
5369	130.93	28.29	400	0	100	4500	51382	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
11066	137.10	12.05	401	0	100	4498	49244	41	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
